studyAccession,individualAccession,individualName,sampleAccession,sampleDescription,sampleName,gender,runAccession,dataName,experimentAccession,platform,strategy
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027481,HRR027481_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027481/HRR027481_f1.fq.gz,HRX026338,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027481,HRR027481_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027481/HRR027481_r2.fq.gz,HRX026338,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027482,HRR027482_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027482/HRR027482_f1.fq.gz,HRX026339,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027482,HRR027482_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027482/HRR027482_r2.fq.gz,HRX026339,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027483,HRR027483_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027483/HRR027483_f1.fq.gz,HRX026340,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027483,HRR027483_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027483/HRR027483_r2.fq.gz,HRX026340,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027484,HRR027484_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027484/HRR027484_f1.fq.gz,HRX026341,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027484,HRR027484_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027484/HRR027484_r2.fq.gz,HRX026341,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027485,HRR027485_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027485/HRR027485_f1.fq.gz,HRX026342,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027485,HRR027485_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027485/HRR027485_r2.fq.gz,HRX026342,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027486,HRR027486_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027486/HRR027486_f1.fq.gz,HRX026343,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027486,HRR027486_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027486/HRR027486_r2.fq.gz,HRX026343,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027487,HRR027487_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027487/HRR027487_f1.fq.gz,HRX026344,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027487,HRR027487_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027487/HRR027487_r2.fq.gz,HRX026344,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027488,HRR027488_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027488/HRR027488_f1.fq.gz,HRX026345,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027488,HRR027488_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027488/HRR027488_r2.fq.gz,HRX026345,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027489,HRR027489_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027489/HRR027489_f1.fq.gz,HRX026346,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027489,HRR027489_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027489/HRR027489_r2.fq.gz,HRX026346,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027490,HRR027490_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027490/HRR027490_f1.fq.gz,HRX026347,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027490,HRR027490_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027490/HRR027490_r2.fq.gz,HRX026347,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027491,HRR027491_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027491/HRR027491_f1.fq.gz,HRX026348,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027491,HRR027491_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027491/HRR027491_r2.fq.gz,HRX026348,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027492,HRR027492_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027492/HRR027492_f1.fq.gz,HRX026349,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027492,HRR027492_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027492/HRR027492_r2.fq.gz,HRX026349,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027493,HRR027493_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027493/HRR027493_f1.fq.gz,HRX026350,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027493,HRR027493_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027493/HRR027493_r2.fq.gz,HRX026350,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027494,HRR027494_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027494/HRR027494_f1.fq.gz,HRX026351,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027494,HRR027494_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027494/HRR027494_r2.fq.gz,HRX026351,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027495,HRR027495_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027495/HRR027495_f1.fq.gz,HRX026352,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027495,HRR027495_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027495/HRR027495_r2.fq.gz,HRX026352,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027496,HRR027496_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027496/HRR027496_f1.fq.gz,HRX026353,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027496,HRR027496_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027496/HRR027496_r2.fq.gz,HRX026353,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027497,HRR027497_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027497/HRR027497_f1.fq.gz,HRX026354,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027497,HRR027497_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027497/HRR027497_r2.fq.gz,HRX026354,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027498,HRR027498_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027498/HRR027498_f1.fq.gz,HRX026355,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027498,HRR027498_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027498/HRR027498_r2.fq.gz,HRX026355,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027499,HRR027499_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027499/HRR027499_f1.fq.gz,HRX026356,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027499,HRR027499_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027499/HRR027499_r2.fq.gz,HRX026356,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027500,HRR027500_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027500/HRR027500_f1.fq.gz,HRX026357,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027500,HRR027500_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027500/HRR027500_r2.fq.gz,HRX026357,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027501,HRR027501_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027501/HRR027501_f1.fq.gz,HRX026358,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027501,HRR027501_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027501/HRR027501_r2.fq.gz,HRX026358,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027502,HRR027502_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027502/HRR027502_f1.fq.gz,HRX026359,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027502,HRR027502_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027502/HRR027502_r2.fq.gz,HRX026359,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027503,HRR027503_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027503/HRR027503_f1.fq.gz,HRX026360,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027503,HRR027503_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027503/HRR027503_r2.fq.gz,HRX026360,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027504,HRR027504_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027504/HRR027504_f1.fq.gz,HRX026361,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027504,HRR027504_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027504/HRR027504_r2.fq.gz,HRX026361,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027505,HRR027505_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027505/HRR027505_f1.fq.gz,HRX026362,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027505,HRR027505_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027505/HRR027505_r2.fq.gz,HRX026362,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027506,HRR027506_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027506/HRR027506_f1.fq.gz,HRX026363,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027506,HRR027506_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027506/HRR027506_r2.fq.gz,HRX026363,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027507,HRR027507_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027507/HRR027507_f1.fq.gz,HRX026364,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027507,HRR027507_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027507/HRR027507_r2.fq.gz,HRX026364,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027508,HRR027508_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027508/HRR027508_f1.fq.gz,HRX026365,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027508,HRR027508_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027508/HRR027508_r2.fq.gz,HRX026365,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027509,HRR027509_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027509/HRR027509_f1.fq.gz,HRX026366,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027509,HRR027509_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027509/HRR027509_r2.fq.gz,HRX026366,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027510,HRR027510_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027510/HRR027510_f1.fq.gz,HRX026367,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027510,HRR027510_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027510/HRR027510_r2.fq.gz,HRX026367,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027511,HRR027511_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027511/HRR027511_f1.fq.gz,HRX026368,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027511,HRR027511_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027511/HRR027511_r2.fq.gz,HRX026368,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027512,HRR027512_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027512/HRR027512_f1.fq.gz,HRX026369,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027512,HRR027512_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027512/HRR027512_r2.fq.gz,HRX026369,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027513,HRR027513_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027513/HRR027513_f1.fq.gz,HRX026370,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027513,HRR027513_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027513/HRR027513_r2.fq.gz,HRX026370,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027514,HRR027514_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027514/HRR027514_f1.fq.gz,HRX026371,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027514,HRR027514_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027514/HRR027514_r2.fq.gz,HRX026371,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027515,HRR027515_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027515/HRR027515_f1.fq.gz,HRX026372,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027515,HRR027515_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027515/HRR027515_r2.fq.gz,HRX026372,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027516,HRR027516_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027516/HRR027516_f1.fq.gz,HRX026373,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027516,HRR027516_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027516/HRR027516_r2.fq.gz,HRX026373,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027517,HRR027517_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027517/HRR027517_f1.fq.gz,HRX026374,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027517,HRR027517_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027517/HRR027517_r2.fq.gz,HRX026374,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027518,HRR027518_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027518/HRR027518_f1.fq.gz,HRX026375,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027518,HRR027518_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027518/HRR027518_r2.fq.gz,HRX026375,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027519,HRR027519_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027519/HRR027519_f1.fq.gz,HRX026376,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027519,HRR027519_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027519/HRR027519_r2.fq.gz,HRX026376,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027520,HRR027520_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027520/HRR027520_f1.fq.gz,HRX026377,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027520,HRR027520_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027520/HRR027520_r2.fq.gz,HRX026377,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027521,HRR027521_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027521/HRR027521_f1.fq.gz,HRX026378,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027521,HRR027521_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027521/HRR027521_r2.fq.gz,HRX026378,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027522,HRR027522_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027522/HRR027522_f1.fq.gz,HRX026379,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027522,HRR027522_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027522/HRR027522_r2.fq.gz,HRX026379,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027523,HRR027523_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027523/HRR027523_f1.fq.gz,HRX026380,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027523,HRR027523_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027523/HRR027523_r2.fq.gz,HRX026380,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027524,HRR027524_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027524/HRR027524_f1.fq.gz,HRX026381,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027524,HRR027524_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027524/HRR027524_r2.fq.gz,HRX026381,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027525,HRR027525_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027525/HRR027525_f1.fq.gz,HRX026382,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027525,HRR027525_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027525/HRR027525_r2.fq.gz,HRX026382,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027526,HRR027526_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027526/HRR027526_f1.fq.gz,HRX026383,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027526,HRR027526_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027526/HRR027526_r2.fq.gz,HRX026383,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027527,HRR027527_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027527/HRR027527_f1.fq.gz,HRX026384,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027527,HRR027527_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027527/HRR027527_r2.fq.gz,HRX026384,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027528,HRR027528_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027528/HRR027528_f1.fq.gz,HRX026385,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027528,HRR027528_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027528/HRR027528_r2.fq.gz,HRX026385,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027529,HRR027529_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027529/HRR027529_f1.fq.gz,HRX026386,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027529,HRR027529_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027529/HRR027529_r2.fq.gz,HRX026386,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027530,HRR027530_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027530/HRR027530_f1.fq.gz,HRX026387,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027530,HRR027530_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027530/HRR027530_r2.fq.gz,HRX026387,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027531,HRR027531_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027531/HRR027531_f1.fq.gz,HRX026388,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027531,HRR027531_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027531/HRR027531_r2.fq.gz,HRX026388,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027532,HRR027532_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027532/HRR027532_f1.fq.gz,HRX026389,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027532,HRR027532_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027532/HRR027532_r2.fq.gz,HRX026389,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027533,HRR027533_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027533/HRR027533_f1.fq.gz,HRX026390,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027533,HRR027533_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027533/HRR027533_r2.fq.gz,HRX026390,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027534,HRR027534_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027534/HRR027534_f1.fq.gz,HRX026391,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027534,HRR027534_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027534/HRR027534_r2.fq.gz,HRX026391,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027535,HRR027535_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027535/HRR027535_f1.fq.gz,HRX026392,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027535,HRR027535_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027535/HRR027535_r2.fq.gz,HRX026392,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027536,HRR027536_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027536/HRR027536_f1.fq.gz,HRX026393,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027536,HRR027536_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027536/HRR027536_r2.fq.gz,HRX026393,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027537,HRR027537_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027537/HRR027537_f1.fq.gz,HRX026394,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027537,HRR027537_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027537/HRR027537_r2.fq.gz,HRX026394,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027538,HRR027538_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027538/HRR027538_f1.fq.gz,HRX026395,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027538,HRR027538_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027538/HRR027538_r2.fq.gz,HRX026395,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027539,HRR027539_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027539/HRR027539_f1.fq.gz,HRX026396,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027539,HRR027539_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027539/HRR027539_r2.fq.gz,HRX026396,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027540,HRR027540_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027540/HRR027540_f1.fq.gz,HRX026397,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027540,HRR027540_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027540/HRR027540_r2.fq.gz,HRX026397,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027541,HRR027541_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027541/HRR027541_f1.fq.gz,HRX026398,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027541,HRR027541_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027541/HRR027541_r2.fq.gz,HRX026398,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027542,HRR027542_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027542/HRR027542_f1.fq.gz,HRX026399,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027542,HRR027542_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027542/HRR027542_r2.fq.gz,HRX026399,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027543,HRR027543_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027543/HRR027543_f1.fq.gz,HRX026400,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027543,HRR027543_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027543/HRR027543_r2.fq.gz,HRX026400,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027544,HRR027544_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027544/HRR027544_f1.fq.gz,HRX026401,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027544,HRR027544_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027544/HRR027544_r2.fq.gz,HRX026401,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027545,HRR027545_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027545/HRR027545_f1.fq.gz,HRX026402,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027545,HRR027545_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027545/HRR027545_r2.fq.gz,HRX026402,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027546,HRR027546_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027546/HRR027546_f1.fq.gz,HRX026403,Null,
HRA000087,HRI025253,Null,HRS025253,,NPC16M,male,HRR027546,HRR027546_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027546/HRR027546_r2.fq.gz,HRX026403,Null,
